train_id,service_family,origin_terminal,destination_terminal,path,work_stops,stop_pattern,work_stop_count,origin_departure_time,destination_arrival_time,service_distance_km,candidate_source,timetable_basis
CAND0207,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-10 06:00,2026-08-10 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0208,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-10 12:00,2026-08-10 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0209,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-10 18:00,2026-08-10 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0210,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-11 00:00,2026-08-11 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0211,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-11 06:00,2026-08-11 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0212,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-11 12:00,2026-08-11 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0213,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-11 18:00,2026-08-11 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0214,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-12 00:00,2026-08-12 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0215,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-12 06:00,2026-08-12 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0216,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-12 12:00,2026-08-12 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0217,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-12 18:00,2026-08-12 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0218,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-13 00:00,2026-08-13 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0219,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-13 06:00,2026-08-13 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0220,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-13 12:00,2026-08-13 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0221,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-13 18:00,2026-08-13 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0222,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-14 00:00,2026-08-14 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0223,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-14 06:00,2026-08-14 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0224,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-14 12:00,2026-08-14 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0225,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-14 18:00,2026-08-14 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0226,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-15 00:00,2026-08-15 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0227,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-15 06:00,2026-08-15 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0228,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-15 12:00,2026-08-15 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0229,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-15 18:00,2026-08-15 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0230,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-16 00:00,2026-08-16 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0231,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-16 06:00,2026-08-16 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0232,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|BUSAN,SPS,2,2026-08-16 12:00,2026-08-16 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0233,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-10 06:00,2026-08-10 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0234,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-10 12:00,2026-08-10 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0235,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-10 18:00,2026-08-11 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0236,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-11 00:00,2026-08-11 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0237,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-11 06:00,2026-08-11 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0238,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-11 12:00,2026-08-11 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0239,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-11 18:00,2026-08-12 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0240,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-12 00:00,2026-08-12 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0241,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-12 06:00,2026-08-12 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0242,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-12 12:00,2026-08-12 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0243,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-12 18:00,2026-08-13 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0244,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-13 00:00,2026-08-13 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0245,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-13 06:00,2026-08-13 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0246,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-13 12:00,2026-08-13 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0247,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-13 18:00,2026-08-14 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0248,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-14 00:00,2026-08-14 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0249,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-14 06:00,2026-08-14 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0250,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-14 12:00,2026-08-14 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0251,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-14 18:00,2026-08-15 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0252,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-15 00:00,2026-08-15 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0253,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-15 06:00,2026-08-15 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0254,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-15 12:00,2026-08-15 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0255,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-15 18:00,2026-08-16 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0256,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-16 00:00,2026-08-16 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0257,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-16 06:00,2026-08-16 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0258,GYEONGBU,BUGANG,BUSAN,BUGANG|YAKMOK|BUSAN,BUGANG|YAKMOK|BUSAN,SSS,3,2026-08-16 12:00,2026-08-16 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0259,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-10 06:00,2026-08-10 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0260,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-10 12:00,2026-08-10 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0261,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-10 18:00,2026-08-10 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0262,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-11 00:00,2026-08-11 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0263,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-11 06:00,2026-08-11 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0264,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-11 12:00,2026-08-11 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0265,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-11 18:00,2026-08-11 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0266,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-12 00:00,2026-08-12 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0267,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-12 06:00,2026-08-12 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0268,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-12 12:00,2026-08-12 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0269,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-12 18:00,2026-08-12 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0270,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-13 00:00,2026-08-13 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0271,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-13 06:00,2026-08-13 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0272,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-13 12:00,2026-08-13 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0273,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-13 18:00,2026-08-13 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0274,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-14 00:00,2026-08-14 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0275,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-14 06:00,2026-08-14 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0276,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-14 12:00,2026-08-14 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0277,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-14 18:00,2026-08-14 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0278,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-15 00:00,2026-08-15 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0279,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-15 06:00,2026-08-15 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0280,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-15 12:00,2026-08-15 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0281,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-15 18:00,2026-08-15 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0282,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-16 00:00,2026-08-16 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0283,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-16 06:00,2026-08-16 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0284,GYEONGBU,YAKMOK,BUSAN,YAKMOK|BUSAN,YAKMOK|BUSAN,SS,2,2026-08-16 12:00,2026-08-16 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0285,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-10 06:00,2026-08-10 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0286,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-10 12:00,2026-08-10 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0287,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-10 18:00,2026-08-10 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0288,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-11 00:00,2026-08-11 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0289,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-11 06:00,2026-08-11 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0290,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-11 12:00,2026-08-11 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0291,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-11 18:00,2026-08-11 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0292,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-12 00:00,2026-08-12 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0293,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-12 06:00,2026-08-12 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0294,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-12 12:00,2026-08-12 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0295,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-12 18:00,2026-08-12 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0296,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-13 00:00,2026-08-13 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0297,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-13 06:00,2026-08-13 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0298,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-13 12:00,2026-08-13 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0299,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-13 18:00,2026-08-13 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0300,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-14 00:00,2026-08-14 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0301,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-14 06:00,2026-08-14 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0302,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-14 12:00,2026-08-14 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0303,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-14 18:00,2026-08-14 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0304,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-15 00:00,2026-08-15 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0305,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-15 06:00,2026-08-15 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0306,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-15 12:00,2026-08-15 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0307,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-15 18:00,2026-08-15 21:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0308,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-16 00:00,2026-08-16 03:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0309,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-16 06:00,2026-08-16 09:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0310,GYEONGBU,BUSAN,YAKMOK,BUSAN|YAKMOK,BUSAN|YAKMOK,SS,2,2026-08-16 12:00,2026-08-16 15:00,143.7,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0311,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-10 06:00,2026-08-10 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0312,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-10 12:00,2026-08-10 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0313,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-10 18:00,2026-08-10 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0314,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-11 00:00,2026-08-11 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0315,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-11 06:00,2026-08-11 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
